38921937.0000000000 55240723.2500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.3750000000 55240723.7500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.7500000000 55240726.2500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.1250000000 55240724.2500000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921932.5000000000 55240722.2500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.6250000000 55240721.8750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921935.1250000000 55240726.3750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1446577609 
38921934.3750000000 55240724.6250000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.2500000000 55240722.1250000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921935.8750000000 55240723.2500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921935.3750000000 55240726.3750000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921935.7500000000 55240725.2500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921938.0000000000 55240720.7500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1044750512 
38921931.8750000000 55240723.6250000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921933.8750000000 55240722.6250000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.2500000000 55240722.8750000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921936.7500000000 55240723.7500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.1250000000 55240724.3750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1446577609 
38921934.8750000000 55240724.0000000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.8750000000 55240724.2500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.5000000000 55240721.8750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.2500000000 55240724.8750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921935.6250000000 55240724.2500000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921934.5000000000 55240723.8750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921932.0000000000 55240722.3750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.6250000000 55240725.6250000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921934.2500000000 55240727.1250000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1446577609 
38921935.2500000000 55240727.7500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921935.8750000000 55240724.6250000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.7500000000 55240724.0000000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921936.0000000000 55240725.8750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.2500000000 55240723.3750000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921936.3750000000 55240721.5000000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.2500000000 55240721.1250000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921935.0000000000 55240724.5000000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921935.8750000000 55240723.6250000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921935.5000000000 55240724.5000000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921935.0000000000 55240723.0000000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921934.2500000000 55240722.7500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.6250000000 55240721.7500000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921933.6250000000 55240726.3750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.6250000000 55240724.2500000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1446577609 
38921935.2500000000 55240724.5000000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.1250000000 55240721.8750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921933.8750000000 55240724.5000000000 38921935.0000000000 55240724.0000000000 0.0522411205 -0.1245663986 
38921934.1250000000 55240724.3750000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921935.5000000000 55240724.1250000000 38921935.0000000000 55240724.0000000000 0.0321533568 -0.1245663986 
38921934.3750000000 55240720.7500000000 38921935.0000000000 55240724.0000000000 0.0723288804 -0.1245663986 
