; Samples 30000, Items 6, SampleRate 1
; Item#:   0   0   1   1   7   7 
; Index:   0   1   0   1   0   1 
; PosFbk#00[0] PosFbk#01[0] PosCmd#00[0] PosCmd#01[0] CurFbk#00[0] CurFbk#01[0] 
40341823.3750000000 57661544.6250000000 40341956.7629080790 57661523.5226342600 0.4466479421 -0.5547112226 
40342549.8750000000 57662920.6250000000 40342717.1674979180 57662917.6973228010 0.3553031683 -0.8759662509 
40343371.0000000000 57664149.6250000000 40343573.0872182770 57664155.3532319960 0.2111990154 -1.1774426699 
40344246.5000000000 57665198.3750000000 40344437.6495602500 57665177.1635692190 0.0363693908 -1.3581182957 
40345077.8750000000 57665995.8750000000 40345222.3124639840 57665960.7477411850 -0.1762387305 -1.3982956409 
40345760.5000000000 57666546.5000000000 40345857.6069831100 57666515.4818781760 -0.3282404542 -1.2575119734 
40346234.3750000000 57666891.2500000000 40346307.4047600110 57666871.3980794180 -0.3053950965 -0.9765337706 
40346503.6250000000 57667076.0000000000 40346573.7108721510 57667069.0467753340 -0.1762416959 -0.7556878924 
40346631.3750000000 57667144.5000000000 40346692.7132643160 57667154.3908481750 -0.0162868090 -0.5143106580 
40346661.2500000000 57667148.8750000000 40346725.4312301050 57667177.5407367420 0.2112118155 -0.5143107772 
40346702.7500000000 57667082.5000000000 40346745.8850844650 57667152.9526920240 0.4466714263 -0.6149113774 
40346861.0000000000 57666926.6250000000 40346849.6246015500 57667005.9783819760 0.4695203304 -1.0167129040 
40347153.8750000000 57666640.2500000000 40347099.0478293150 57666652.6047801000 0.4387122989 -1.1976764202 
40347545.2500000000 57666180.2500000000 40347488.9561689270 57666100.1970688920 0.2946637869 -0.9563004971 
40348005.2500000000 57665573.5000000000 40347949.5292404960 57665447.6741796510 0.1277740598 -0.3937715590 
40348458.3750000000 57664941.2500000000 40348379.0947416800 57664839.0816690180 -0.1156597510 0.1887194067 
40348803.5000000000 57664420.7500000000 40348690.7057169450 57664397.6027670580 -0.2448190600 0.8518471718 
40348961.2500000000 57664118.2500000000 40348849.7951481490 57664172.2107463330 -0.1762461811 0.8720595837 
40348973.3750000000 57664040.5000000000 40348889.3761263120 57664116.1338807420 0.0214849487 0.3294807673 
40348937.6250000000 57664077.7500000000 40348889.9999999700 57664115.2499996130 0.1655042768 -0.0723250285 
40348896.5000000000 57664127.0000000000 40348890.0000000000 57664115.0000000000 0.2718043029 -0.3134155273 
40348903.3750000000 57664143.7500000000 40348890.0000000000 57664115.0000000000 0.2340799272 -0.3536032140 
40348943.7500000000 57664181.5000000000 40348890.0000000000 57664115.0000000000 0.1197887510 -0.4139909148 
40348989.2500000000 57664221.2500000000 40348890.0000000000 57664115.0000000000 0.0443403497 -0.4339640141 
40349001.6250000000 57664225.5000000000 40348890.0000000000 57664115.0000000000 0.0363464132 -0.3937762380 
40348975.8750000000 57664168.8750000000 40348890.0000000000 57664115.0000000000 0.1049242094 -0.2934491038 
40348939.5000000000 57664067.6250000000 40348890.0000000000 57664115.0000000000 0.1426491737 -0.1327226013 
40348903.5000000000 57663995.1250000000 40348890.0000000000 57664115.0000000000 0.1655043811 -0.0121801570 
40348894.0000000000 57663993.2500000000 40348890.0000000000 57664115.0000000000 0.1883646846 -0.0321516618 
40348908.5000000000 57664056.1250000000 40348890.0000000000 57664115.0000000000 0.1426493824 -0.1928740144 
40348928.2500000000 57664125.0000000000 40348890.0000000000 57664115.0000000000 0.0820662677 -0.3536032140 
40348937.1250000000 57664145.7500000000 40348890.0000000000 57664115.0000000000 0.0592071190 -0.3336295187 
40348925.0000000000 57664142.3750000000 40348890.0000000000 57664115.0000000000 0.0820662677 -0.2932085991 
40348894.2500000000 57664157.0000000000 40348890.0000000000 57664115.0000000000 0.1277813911 -0.3134154677 
40348866.0000000000 57664190.6250000000 40348890.0000000000 57664115.0000000000 0.1655045003 -0.3738103807 
40348863.0000000000 57664216.0000000000 40348890.0000000000 57664115.0000000000 0.1506412923 -0.4137492776 
40348885.1250000000 57664190.1250000000 40348890.0000000000 57664115.0000000000 0.1129157692 -0.3937764466 
40348910.3750000000 57664124.1250000000 40348890.0000000000 57664115.0000000000 0.0820662379 -0.2532683313 
40348904.8750000000 57664069.7500000000 40348890.0000000000 57664115.0000000000 0.0820662230 -0.1526933759 
40348882.2500000000 57664062.8750000000 40348890.0000000000 57664115.0000000000 0.1197893471 -0.1726642251 
40348863.3750000000 57664087.7500000000 40348890.0000000000 57664115.0000000000 0.1426496804 -0.2732422352 
40348862.0000000000 57664108.0000000000 40348890.2569557430 57664109.0915430340 0.1426496953 -0.4943551421 
40348877.0000000000 57664061.8750000000 40348892.0507819350 57664066.0989271630 0.1426495910 -0.6348676085 
40348889.7500000000 57663945.0000000000 40348896.8941101880 57663950.0189235060 0.1197892800 -0.8158102632 
40348897.8750000000 57663738.0000000000 40348906.2514768470 57663725.7510029300 0.1197891831 -1.0167131424 
40348903.1250000000 57663415.0000000000 40348921.5162250030 57663359.9009244740 0.1426494271 -1.2173972130 
40348913.6250000000 57662908.5000000000 40348943.9885293390 57662821.3074133770 0.1655043662 -1.4387345314 
40348939.0000000000 57662148.3750000000 40348974.8548904210 57662081.5336218100 0.1883646846 -1.5190937519 
40348979.0000000000 57661134.7500000000 40349015.1694217320 57661115.3156212790 0.1883646697 -1.5188955069 
40349029.8750000000 57659892.2500000000 40349065.8372247440 57659900.9608532410 0.1803700626 -1.5792622566 
40349087.0000000000 57658405.7500000000 40349127.6001140700 57658420.6902537490 0.1883646548 -1.6796534061 
40349157.5000000000 57656656.7500000000 40349201.0249179080 57656660.9186564090 0.2112205029 -1.7600303888 
40349250.5000000000 57654627.0000000000 40349286.4945383300 57654612.4690510930 0.2112208009 -1.8605294228 
40349363.5000000000 57652289.6250000000 40349384.2019122910 57652270.7173193990 0.1883646846 -1.9207757711 
40349486.7500000000 57649661.8750000000 40349494.1469687600 57649635.6651640090 0.1735053062 -1.8404084444 
40349620.0000000000 57646751.7500000000 40349616.1366297830 57646711.9400818350 0.1655020565 -1.9007196426 
40349759.2500000000 57643566.3750000000 40349749.7878557070 57643508.7223813830 0.1883646846 -1.8807059526 
40349908.0000000000 57640106.5000000000 40349894.5336862060 57640039.6003952850 0.1803542823 -1.8403289318 
40350061.2500000000 57636374.6250000000 40350049.6321821590 57636322.3561715780 0.1883646548 -1.7200191021 
40350221.5000000000 57632407.5000000000 40350214.1781271470 57632378.6850237850 0.2032078952 -1.5191267729 
40350399.5000000000 57628241.2500000000 40350387.1173041020 57628233.8533627610 0.1883645952 -1.3787173033 
40350583.8750000000 57623908.7500000000 40350567.2631219030 57623916.3002069150 0.1803420633 -1.2576884031 
40350774.2500000000 57619439.6250000000 40350753.3153297380 57619457.1886556220 0.1654981673 -1.0975537300 
40350971.6250000000 57614856.7500000000 40350943.8805240240 57614889.9143996690 0.1426357776 -0.8361411095 
40351161.2500000000 57610210.1250000000 40351137.4941245090 57610249.5790203880 0.1506673843 -0.6754823923 
40351346.6250000000 57605529.0000000000 40351332.6434729470 57605572.4363842460 0.1654961854 -0.5755339861 
40351535.2500000000 57600847.2500000000 40351527.7916899770 57600895.3208642010 0.1735351235 -0.3944305778 
40351727.6250000000 57596188.6250000000 40351721.4019141270 57596255.0664055570 0.1654948443 -0.2132830024 
40351924.6250000000 57591593.5000000000 40351911.9615403790 57591687.9255985320 0.1654941589 0.0481530987 
40352114.3750000000 57587122.7500000000 40352098.0060763060 57587228.9979197830 0.1426280737 0.2293342650 
40352292.0000000000 57582813.7500000000 40352278.1422393250 57582911.6761601270 0.1278087646 0.3704052866 
40352454.3750000000 57578690.5000000000 40352451.0699308890 57578767.1197694760 0.1426257640 0.4506344199 
40352616.0000000000 57574768.0000000000 40352615.6027410100 57574823.7634248060 0.1426246613 0.6318205595 
40352770.7500000000 57571065.3750000000 40352770.6866597980 57571106.8685720410 0.1426236033 0.7328102589 
40352914.6250000000 57567604.2500000000 40352915.4167007130 57567638.1250146030 0.1278136671 0.8530604839 
40353051.7500000000 57564411.3750000000 40353049.0511736720 57564435.3088321310 0.1278147399 0.9139789343 
40353176.8750000000 57561493.6250000000 40353171.0233825890 57561512.0020247100 0.1278157234 0.9749264121 
40353289.3750000000 57558871.1250000000 40353280.9505630140 57558877.3783039970 0.1197455525 1.0359061956 
40353388.2500000000 57556527.2500000000 40353378.6399189680 57556536.0584098620 0.1197445467 0.9958486557 
40353467.1250000000 57554474.1250000000 40353464.0916635620 57554488.0372342390 0.1426188052 1.0359067917 
40353530.6250000000 57552716.2500000000 40353537.4990157040 57552728.6839017350 0.1426183581 0.9748809338 
40353589.2500000000 57551242.2500000000 40353599.2451526820 57551248.8148055520 0.1506943703 0.9558045864 
40353642.3750000000 57550033.6250000000 40353649.8971669150 57550034.8384469750 0.1426175833 0.8356770873 
40353690.1250000000 57549074.8750000000 40353690.1971220370 57549068.9697939750 0.1278197318 0.7346082926 
40353727.1250000000 57548342.0000000000 40353721.0503493850 57548329.5107782630 0.1278200150 0.6335296631 
40353755.1250000000 57547811.3750000000 40353743.5111696120 57547791.1925068270 0.1278202236 0.4924116731 
40353764.2500000000 57547450.6250000000 40353758.7662643860 57547425.5737909150 0.1426167339 0.3322670162 
40353766.7500000000 57547226.8750000000 40353768.1159606430 57547201.4897068220 0.1654874086 0.1891569048 
40353771.6250000000 57547111.5000000000 40353772.9537224470 57547085.5431142000 0.1506963670 0.0480333045 
40353772.5000000000 57547065.7500000000 40353774.7441739290 57547042.6313798350 0.1654873937 -0.1331164092 
40353782.7500000000 57547058.6250000000 40353774.9999999700 57547036.4999996050 0.1426165998 -0.2742323577 
40353787.7500000000 57547058.3750000000 40353775.0000000000 57547036.0000000000 0.1426165700 -0.3542994857 
40353785.2500000000 57547045.6250000000 40353775.0000000000 57547036.0000000000 0.1426165849 -0.3352845311 
40353779.3750000000 57547022.0000000000 40353775.0000000000 57547036.0000000000 0.1426166445 -0.3142730892 
40353777.0000000000 57546990.1250000000 40353775.0000000000 57547036.0000000000 0.1426166445 -0.2552146912 
40353778.6250000000 57546972.2500000000 40353775.0000000000 57547036.0000000000 0.1426166147 -0.2131831348 
40353781.5000000000 57546956.6250000000 40353775.0000000000 57547036.0000000000 0.1278204322 -0.1941657066 
40353778.3750000000 57546951.0000000000 40353775.0000000000 57547036.0000000000 -0.0242149383 -0.1731497049 
40353704.8750000000 57546955.1250000000 40353737.1053251920 57547036.4999995980 -0.2139218748 -0.1731497049 
40353483.6250000000 57546977.8750000000 40353503.6707914550 57547036.4999995980 -0.3740368485 -0.2131831348 
40353093.5000000000 57547008.7500000000 40353014.5417152200 57547036.4999995980 -0.2825459242 -0.2342026234 
40352582.8750000000 57547031.3750000000 40352386.5976538210 57547036.4999995980 -0.0470870286 -0.2342026234 
40352048.8750000000 57547032.3750000000 40351832.8289586530 57547036.4999996050 0.3175265193 -0.2131834626 
40351637.0000000000 57547019.8750000000 40351514.8694698660 57547036.4999996050 0.5152860880 -0.1731498837 
