; Samples 30000, Items 6, SampleRate 1
; Item#:   0   0   1   1   7   7 
; Index:   0   1   0   1   0   1 
; PosFbk#00[0] PosFbk#01[0] PosCmd#00[0] PosCmd#01[0] CurFbk#00[0] CurFbk#01[0] 
39394583.5000000000 56474348.3750000000 39394586.2514768540 56474350.7510031240 0.1320813298 -0.9832895398 
39394590.0000000000 56474016.5000000000 39394601.5162250100 56473984.9009246680 0.1551943123 -1.1836235523 
39394599.6250000000 56473519.5000000000 39394623.9885293470 56473446.3074135710 0.1782989502 -1.4084039927 
39394617.3750000000 56472790.2500000000 39394654.8548904280 56472706.5336220040 0.1916318834 -1.5268526077 
39394657.1250000000 56471800.1250000000 39394695.1694217400 56471740.3156214730 0.2014113069 -1.5669319630 
39394713.6250000000 56470556.8750000000 39394745.8372247440 56470525.9608534350 0.1916324496 -1.6278971434 
39394772.3750000000 56469064.0000000000 39394807.6001140700 56469045.6902539430 0.1916328073 -1.7080540657 
39394840.5000000000 56467302.7500000000 39394881.0249179150 56467285.9186566030 0.2245135307 -1.7673640251 
39394930.8750000000 56465267.2500000000 39394966.4945383370 56465237.4690512870 0.2245123386 -1.8700051308 
39395039.3750000000 56462926.6250000000 39395064.2019122990 56462895.7173195930 0.2147383839 -1.9100654125 
39395162.5000000000 56460296.6250000000 39395174.1469687600 56460260.6651642020 0.2014055103 -1.8476217985 
39395301.2500000000 56457375.8750000000 39395296.1366297980 56457336.9400820290 0.1685241014 -1.8684194088 
39395444.2500000000 56454178.3750000000 39395429.7878557150 56454133.7223815770 0.1685251892 -1.8684023619 
39395596.3750000000 56450717.7500000000 39395574.5336862060 56450664.6003954780 0.1782892048 -1.7868092060 
39395750.8750000000 56446995.1250000000 39395729.6321821590 56446947.3561717720 0.1916385442 -1.6664414406 
39395909.3750000000 56443038.6250000000 39395894.1781271470 56443003.6850239710 0.2013969272 -1.5654923916 
39396077.3750000000 56438873.1250000000 39396067.1173041090 56438858.8533629550 0.1916404366 -1.4439476728 
39396259.3750000000 56434536.2500000000 39396247.2631219180 56434541.3002071080 0.1916414648 -1.2833771706 
39396447.1250000000 56430057.0000000000 39396433.3153297450 56430082.1886558160 0.1782808006 -1.0620446205 
39396644.0000000000 56425466.6250000000 39396623.8805240320 56425514.9143998620 0.1782788336 -0.8407174349 
39396839.7500000000 56420808.6250000000 39396817.4941245170 56420874.5790205820 0.1454346925 -0.6391104460 
39397031.0000000000 56416123.6250000000 39397012.6434729470 56416197.4363844390 0.1551744193 -0.5383763313 
39397219.0000000000 56411432.5000000000 39397207.7916899850 56411520.3208643940 0.1551728547 -0.3579248190 
39397410.6250000000 56406768.2500000000 39397401.4019141270 56406880.0664057510 0.1685397923 -0.1565378308 
39397595.7500000000 56402171.7500000000 39397591.9615403860 56402312.9255987260 0.1551697254 0.1047751606 
39397779.3750000000 56397701.0000000000 39397778.0060763140 56397853.9979199770 0.1551681757 0.3056155145 
39397955.6250000000 56393399.3750000000 39397958.1422393320 56393536.6761603210 0.1454447806 0.4056785107 
39398131.5000000000 56389281.8750000000 39398131.0699308960 56389392.1197696700 0.1551652551 0.5262904763 
39398297.0000000000 56385367.5000000000 39398295.6027410250 56385448.7634250000 0.1454478502 0.6067195535 
39398453.7500000000 56381672.8750000000 39398450.6866597980 56381731.8685722350 0.1223428920 0.7675082684 
39398599.8750000000 56378219.3750000000 39398595.4167007210 56378263.1250147970 0.1223444566 0.8881009817 
39398731.2500000000 56375031.6250000000 39398729.0511736800 56375060.3088323250 0.1223458499 0.9684982896 
39398845.5000000000 56372125.2500000000 39398851.0233825970 56372137.0020249040 0.1454527527 1.0287075043 
39398954.7500000000 56369510.2500000000 39398960.9505630210 56369502.3783041910 0.1551582962 1.0486726761 
39399051.5000000000 56367166.0000000000 39399058.6399189760 56367161.0584100560 0.1551574767 1.0489128828 
39399140.8750000000 56365110.5000000000 39399144.0916635690 56365113.0372344330 0.1320515573 1.0489177704 
39399211.7500000000 56363350.2500000000 39399217.4990157110 56363353.6839019280 0.1551561058 1.0286562443 
39399277.8750000000 56361874.7500000000 39399279.2451526900 56361873.8148057460 0.1223516613 0.9888380766 
39399331.6250000000 56360665.7500000000 39399329.8971669300 56360659.8384471680 0.1223522425 0.8679190874 
39399379.0000000000 56359707.8750000000 39399370.1971220450 56359693.9697941690 0.1320499480 0.7676757574 
39399412.3750000000 56358976.6250000000 39399401.0503493990 56358954.5107784490 0.1320497394 0.6471463442 
39399433.5000000000 56358442.1250000000 39399423.5111696200 56358416.1925070210 0.1454579830 0.5266183019 
39399446.2500000000 56358080.6250000000 39399438.7662643940 56358050.5737911090 0.1454580873 0.3857787251 
39399449.1250000000 56357860.2500000000 39399448.1159606500 56357826.4897070150 0.1782504469 0.2250745147 
39399452.2500000000 56357750.3750000000 39399452.9537224620 56357710.5431143940 0.1782503873 0.0643710792 
39399461.6250000000 56357710.2500000000 39399454.7441739440 56357667.6313800290 0.1454582214 -0.1166478097 
39399465.6250000000 56357705.0000000000 39399454.9999999850 56357661.4999997990 0.1454582661 -0.2773510814 
39399467.5000000000 56357702.1250000000 39399455.0000000000 56357661.0000000000 0.1320493370 -0.3378453851 
39399466.0000000000 56357686.8750000000 39399455.0000000000 56357661.0000000000 0.1223536730 -0.3373885453 
39399457.6250000000 56357660.7500000000 39399455.0000000000 56357661.0000000000 0.1454581767 -0.2972134352 
39399455.0000000000 56357633.0000000000 39399455.0000000000 56357661.0000000000 0.1782503724 -0.2570347488 
39399457.2500000000 56357604.0000000000 39399455.0000000000 56357661.0000000000 0.1782503724 -0.1969979405 
39399457.7500000000 56357577.7500000000 39399455.0000000000 56357661.0000000000 0.1454581618 -0.1568231285 
39399457.5000000000 56357563.0000000000 39399455.0000000000 56357661.0000000000 -0.0199580304 -0.1369690001 
39399383.0000000000 56357570.2500000000 39399417.1053252070 56357661.4999997910 -0.2047660798 -0.1568231732 
39399164.7500000000 56357589.2500000000 39399183.6707914620 56357661.4999997910 -0.4029844999 -0.1766846925 
39398769.3750000000 56357618.2500000000 39398694.5417152270 56357661.4999997910 -0.2740767002 -0.1969979107 
39398259.0000000000 56357635.1250000000 39398066.5976538290 56357661.4999997910 -0.0527631193 -0.2168598622 
39397726.1250000000 56357638.8750000000 39397512.8289586680 56357661.4999997990 0.3302748799 -0.1766850203 
39397312.3750000000 56357637.5000000000 39397194.8694698810 56357661.4999997990 0.5515902042 -0.1369680166 
39397123.2500000000 56357635.7500000000 39397111.0867199530 56357661.4999997990 0.3898509145 -0.1166480929 
39397067.2500000000 56357645.7500000000 39397109.7846678790 56357661.4999997990 0.2378553152 -0.1166480407 
39397124.0000000000 56357658.5000000000 39397110.0000000000 56357661.0000000000 0.0165422373 -0.0764730200 
39397202.5000000000 56357682.7500000000 39397116.2281415240 56357686.8460097390 -0.0527708307 0.4254991412 
39397242.6250000000 56357812.5000000000 39397162.0245426890 56357853.3886670840 0.1320641935 1.0285959244 
39397303.1250000000 56358148.2500000000 39397295.7998790820 56358249.1403849570 0.4129606187 1.1902009249 
39397496.2500000000 56358739.1250000000 39397581.5556908620 56358866.9909342900 0.6573771238 0.7875468731 
39397922.1250000000 56359495.5000000000 39398065.1219750120 56359596.7967237010 0.6342797279 0.1248414814 
39398510.0000000000 56360270.0000000000 39398717.3434405100 56360279.0336848800 0.6208905578 -0.6393506527 
39399299.3750000000 56360900.8750000000 39399485.2098062560 56360831.0310599060 0.3436649442 -0.9408757091 
39400186.7500000000 56361335.5000000000 39400341.4263551980 56361232.5445453450 0.2378613353 -0.9607577920 
39401100.2500000000 56361598.7500000000 39401253.1771099490 56361469.3055115790 -0.0661766008 -0.9806559086 
39401905.1250000000 56361726.6250000000 39402069.8610839770 56361536.4263668580 -0.1354714632 -0.7591037750 
39402559.7500000000 56361700.2500000000 39402643.3228834120 56361505.3789891450 -0.0989252999 -0.3974999785 
39403147.6250000000 56361576.1250000000 39403112.4610993940 56361471.9951420950 0.1685798466 -0.1166323498 
39403706.3750000000 56361375.8750000000 39403680.9718042840 56361423.8273378240 0.5515520573 -0.2972442210 
39404391.2500000000 56361146.8750000000 39404475.9639152290 56361244.8196598220 0.5284513831 -0.6190565228 
39405146.7500000000 56360833.5000000000 39405340.4004352320 56360884.7659237760 0.4129961729 -0.7399895787 
39405984.1250000000 56360401.0000000000 39406126.4545918550 56360369.4919982030 0.1224210709 -0.8804154396 
39406807.3750000000 56359828.5000000000 39406803.7106903870 56359717.7922724710 -0.2047449648 -0.9607747197 
39407467.0000000000 56359117.3750000000 39407348.8247712550 56358952.1298178810 -0.4029686749 -0.8398251534 
39407859.1250000000 56358268.2500000000 39407743.0076037870 56358098.8958229800 -0.3432601094 -0.6190740466 
39408035.3750000000 56357334.7500000000 39407972.6723216100 56357187.4999304560 -0.2182848006 -0.4177382588 
39408046.1250000000 56356378.2500000000 39408029.9027407540 56356249.3565327530 -0.1354864985 -0.2972021699 
39407896.2500000000 56355385.7500000000 39407912.7262180820 56355316.8019670250 -0.0757801160 -0.0764830858 
39407637.3750000000 56354421.6250000000 39407625.1816452370 56354421.9799321220 -0.1124001294 0.1447254717 
