; Samples 30000, Items 6, SampleRate 1
; Item#:   0   0   1   1   7   7 
; Index:   0   1   0   1   0   1 
; PosFbk#00[0] PosFbk#01[0] PosCmd#00[0] PosCmd#01[0] CurFbk#00[0] CurFbk#01[0] 
39396257.8750000000 57623920.8750000000 39396247.2631219180 57623916.3002069150 0.1782826930 -1.2983896732 
39396451.3750000000 57619449.1250000000 39396433.3153297450 57619457.1886556220 0.1782807708 -1.0573852062 
39396648.5000000000 57614860.7500000000 39396623.8805240320 57614889.9143996690 0.1454329491 -0.8361411095 
39396842.6250000000 57610211.0000000000 39396817.4941245170 57610249.5790203880 0.1551759839 -0.6754822135 
39397034.0000000000 57605526.3750000000 39397012.6434729470 57605572.4363842460 0.1454364657 -0.5550205112 
39397225.5000000000 57600837.7500000000 39397207.7916899850 57600895.3208642010 0.1454381943 -0.4140157104 
39397409.2500000000 57596170.7500000000 39397401.4019141270 57596255.0664055570 0.1685397923 -0.1731423289 
39397599.8750000000 57591576.3750000000 39397591.9615403860 57591687.9255985320 0.1454415768 0.0687934682 
39397782.3750000000 57587102.6250000000 39397778.0060763140 57587228.9979197830 0.1454432309 0.2487807572 
39397960.7500000000 57582795.7500000000 39397958.1422393320 57582911.6761601270 0.1551666707 0.3704052866 
39398133.5000000000 57578673.0000000000 39398131.0699308960 57578767.1197694760 0.1454463899 0.4713901281 
39398293.7500000000 57574748.7500000000 39398295.6027410250 57574823.7634248060 0.1551638693 0.6110351682 
39398453.0000000000 57571048.8750000000 39398450.6866597980 57571106.8685720410 0.1320561767 0.7328104973 
39398597.8750000000 57567592.6250000000 39398595.4167007210 57567638.1250146030 0.1551613063 0.8338197470 
39398728.5000000000 57564400.2500000000 39398729.0511736800 57564435.3088321310 0.1223458201 0.8738963604 
39398848.7500000000 57561490.6250000000 39398851.0233825970 57561512.0020247100 0.1320535094 0.9540298581 
39398958.7500000000 57558870.8750000000 39398960.9505630210 57558877.3783039970 0.1454537809 1.0149874687 
39399058.5000000000 57556533.1250000000 39399058.6399189760 57556536.0584098620 0.1551574320 1.0359079838 
39399142.8750000000 57554479.1250000000 39399144.0916635690 57554488.0372342390 0.1454553902 1.0149519444 
39399211.6250000000 57552718.7500000000 39399217.4990157110 57552728.6839017350 0.1551560909 0.9977428913 
39399273.0000000000 57551244.7500000000 39399279.2451526900 57551248.8148055520 0.1551555991 0.9577220678 
39399328.1250000000 57550037.0000000000 39399329.8971669300 57550034.8384469750 0.1454570293 0.8547277451 
39399369.5000000000 57549080.8750000000 39399370.1971220450 57549068.9697939750 0.1551547498 0.7326498628 
39399401.3750000000 57548347.3750000000 39399401.0503493990 57548329.5107782630 0.1454576999 0.5934891701 
39399428.3750000000 57547811.0000000000 39399423.5111696200 57547791.1925068270 0.1454579383 0.4924117327 
39399439.1250000000 57547446.6250000000 39399438.7662643940 57547425.5737909150 0.1551541835 0.3302738667 
39399444.3750000000 57547226.6250000000 39399448.1159606500 57547201.4897068220 0.1454580724 0.1891569644 
39399453.6250000000 57547113.7500000000 39399452.9537224620 57547085.5431142000 0.1454581469 0.0480333269 
39399458.6250000000 57547073.5000000000 39399454.7441739440 57547042.6313798350 0.1454582065 -0.1731500030 
39399464.5000000000 57547064.1250000000 39399454.9999999850 57547036.4999996050 0.1454582512 -0.2742323279 
39399468.8750000000 57547066.2500000000 39399455.0000000000 57547036.0000000000 0.1454582810 -0.3542996049 
39399467.5000000000 57547050.7500000000 39399455.0000000000 57547036.0000000000 0.1454582661 -0.3352847099 
39399460.0000000000 57547028.0000000000 39399455.0000000000 57547036.0000000000 0.1454582065 -0.2952516079 
39399460.5000000000 57547002.5000000000 39399455.0000000000 57547036.0000000000 0.1782503128 -0.2532204390 
39399463.3750000000 57546977.2500000000 39399455.0000000000 57547036.0000000000 0.1551539600 -0.2131831050 
39399462.6250000000 57546953.0000000000 39399455.0000000000 57547036.0000000000 0.1454582065 -0.1731497049 
39399459.6250000000 57546941.1250000000 39399455.0000000000 57547036.0000000000 -0.0296538491 -0.1941658854 
39399385.6250000000 57546944.7500000000 39399417.1053252070 57547036.4999995980 -0.2047660649 -0.1731496751 
39399165.7500000000 57546970.3750000000 39399183.6707914620 57547036.4999995980 -0.4029845595 -0.2131830156 
39398772.8750000000 57547002.6250000000 39398694.5417152270 57547036.4999995980 -0.2874764204 -0.2342026830 
39398265.1250000000 57547021.1250000000 39398066.5976538290 57547036.4999995980 -0.0527630746 -0.2342026532 
39397735.0000000000 57547019.8750000000 39397512.8289586680 57547036.4999996050 0.2974414229 -0.1941654086 
39397313.2500000000 57547013.6250000000 39397194.8694698810 57547036.4999996050 0.5977985263 -0.1731498688 
39397123.3750000000 57547009.8750000000 39397111.0867199530 57547036.4999996050 0.4129595757 -0.1331163943 
39397066.6250000000 57547021.1250000000 39397109.7846678790 57547036.4999996050 0.2609599829 -0.1541319489 
